Plate	Patient	Cell_type	Well	Count
AS-201	RN	CD34+/38-	A1	1
AS-201	RN	CD34+/38-	A2	76
AS-201	RN	CD34+/38-	A3	31
AS-201	RN	CD34+/38-	A4	61
AS-201	RN	CD34+/38-	A5	0
AS-201	RN	CD34+/38-	A6	81
AS-201	RN	CD34+/38-	A7	17
AS-201	RN	CD34+/38-	A8	53
AS-201	RN	CD34+/38-	A9	64
AS-201	RN	CD34+/38-	A10	3
AS-201	RN	CD34+/38-	A11	1
AS-201	RN	CD34+/38-	A12	102
AS-201	RN	CD34+/38-	A13	137
AS-201	RN	CD34+/38-	A14	32
AS-201	RN	CD34+/38-	A15	7
AS-201	RN	CD34+/38-	A16	78
AS-201	RN	CD34+/38-	A17	114
AS-201	RN	CD34+/38-	A18	110
AS-201	RN	CD34+/38-	A19	79
AS-201	RN	CD34+/38-	A20	120
AS-201	RN	CD34+/38-	A21	56
AS-201	RN	CD34+/38-	A22	139
AS-201	RN	CD34+/38-	A23	24
AS-201	RN	CD34+/38-	A24	5
AS-201	RN	CD34+/38-	B1	182
AS-201	RN	CD34+/38-	B2	913
AS-201	RN	CD34+/38-	B3	573
AS-201	RN	CD34+/38-	B4	4142
AS-201	RN	CD34+/38-	B5	64
AS-201	RN	CD34+/38-	B6	5376
AS-201	RN	CD34+/38-	B7	736
AS-201	RN	CD34+/38-	B8	8922
AS-201	RN	CD34+/38-	B9	10443
AS-201	RN	CD34+/38-	B10	457
AS-201	RN	CD34+/38-	B11	784
AS-201	RN	CD34+/38-	B12	20067
AS-201	RN	CD34+/38-	B13	13783
AS-201	RN	CD34+/38-	B14	176
AS-201	RN	CD34+/38-	B15	311
AS-201	RN	CD34+/38-	B16	5840
AS-201	RN	CD34+/38-	B17	11275
AS-201	RN	CD34+/38-	B18	18281
AS-201	RN	CD34+/38-	B19	2963
AS-201	RN	CD34+/38-	B20	8799
AS-201	RN	CD34+/38-	B21	6246
AS-201	RN	CD34+/38-	B22	18894
AS-201	RN	CD34+/38-	B23	2423
AS-201	RN	CD34+/38-	B24	235
AS-201	RN	CD34+/38-	C1	271
AS-201	RN	CD34+/38-	C2	6575
AS-201	RN	CD34+/38-	C3	733
AS-201	RN	CD34+/38-	C4	972
AS-201	RN	CD34+/38-	C5	51
AS-201	RN	CD34+/38-	C6	4013
AS-201	RN	CD34+/38-	C7	904
AS-201	RN	CD34+/38-	C8	1496
AS-201	RN	CD34+/38-	C9	1591
AS-201	RN	CD34+/38-	C10	300
AS-201	RN	CD34+/38-	C11	786
AS-201	RN	CD34+/38-	C12	9915
AS-201	RN	CD34+/38-	C13	20909
AS-201	RN	CD34+/38-	C14	528
AS-201	RN	CD34+/38-	C15	709
AS-201	RN	CD34+/38-	C16	17191
AS-201	RN	CD34+/38-	C17	11534
AS-201	RN	CD34+/38-	C18	31248
AS-201	RN	CD34+/38-	C19	8563
AS-201	RN	CD34+/38-	C20	17469
AS-201	RN	CD34+/38-	C21	4668
AS-201	RN	CD34+/38-	C22	21448
AS-201	RN	CD34+/38-	C23	978
AS-201	RN	CD34+/38-	C24	255
AS-201	RN	CD34+/38-	D1	161
AS-201	RN	CD34+/38-	D2	2119
AS-201	RN	CD34+/38-	D3	1602
AS-201	RN	CD34+/38-	D4	540
AS-201	RN	CD34+/38-	D5	297
AS-201	RN	CD34+/38-	D6	1964
AS-201	RN	CD34+/38-	D7	237
AS-201	RN	CD34+/38-	D8	2082
AS-201	RN	CD34+/38-	D9	4303
AS-201	RN	CD34+/38-	D10	54
AS-201	RN	CD34+/38-	D11	862
AS-201	RN	CD34+/38-	D12	10114
AS-201	RN	CD34+/38-	D13	12134
AS-201	RN	CD34+/38-	D14	262
AS-201	RN	CD34+/38-	D15	294
AS-201	RN	CD34+/38-	D16	8905
AS-201	RN	CD34+/38-	D17	17820
AS-201	RN	CD34+/38-	D18	11787
AS-201	RN	CD34+/38-	D19	14656
AS-201	RN	CD34+/38-	D20	17450
AS-201	RN	CD34+/38-	D21	3904
AS-201	RN	CD34+/38-	D22	9977
AS-201	RN	CD34+/38-	D23	3686
AS-201	RN	CD34+/38-	D24	197
AS-201	RN	CD34+/38-	E1	261
AS-201	RN	CD34+/38-	E2	4037
AS-201	RN	CD34+/38-	E3	4247
AS-201	RN	CD34+/38-	E4	6704
AS-201	RN	CD34+/38-	E5	165
AS-201	RN	CD34+/38-	E6	4377
AS-201	RN	CD34+/38-	E7	2304
AS-201	RN	CD34+/38-	E8	15151
AS-201	RN	CD34+/38-	E9	3601
AS-201	RN	CD34+/38-	E10	563
AS-201	RN	CD34+/38-	E11	94
AS-201	RN	CD34+/38-	E12	4076
AS-201	RN	CD34+/38-	E13	5335
AS-201	RN	CD34+/38-	E14	466
AS-201	RN	CD34+/38-	E15	639
AS-201	RN	CD34+/38-	E16	11385
AS-201	RN	CD34+/38-	E17	14044
AS-201	RN	CD34+/38-	E18	19153
AS-201	RN	CD34+/38-	E19	10633
AS-201	RN	CD34+/38-	E20	20410
AS-201	RN	CD34+/38-	E21	7028
AS-201	RN	CD34+/38-	E22	8798
AS-201	RN	CD34+/38-	E23	1478
AS-201	RN	CD34+/38-	E24	310
AS-201	RN	CD34+/38-	F1	197
AS-201	RN	CD34+/38-	F2	2318
AS-201	RN	CD34+/38-	F3	3480
AS-201	RN	CD34+/38-	F4	752
AS-201	RN	CD34+/38-	F5	105
AS-201	RN	CD34+/38-	F6	5345
AS-201	RN	CD34+/38-	F7	2633
AS-201	RN	CD34+/38-	F8	2824
AS-201	RN	CD34+/38-	F9	7226
AS-201	RN	CD34+/38-	F10	472
AS-201	RN	CD34+/38-	F11	586
AS-201	RN	CD34+/38-	F12	10214
AS-201	RN	CD34+/38-	F13	13525
AS-201	RN	CD34+/38-	F14	156
AS-201	RN	CD34+/38-	F15	515
AS-201	RN	CD34+/38-	F16	8632
AS-201	RN	CD34+/38-	F17	8006
AS-201	RN	CD34+/38-	F18	1825
AS-201	RN	CD34+/38-	F19	9676
AS-201	RN	CD34+/38-	F20	14606
AS-201	RN	CD34+/38-	F21	7722
AS-201	RN	CD34+/38-	F22	10090
AS-201	RN	CD34+/38-	F23	457
AS-201	RN	CD34+/38-	F24	230
AS-201	RN	CD34+/38-	G1	103
AS-201	RN	CD34+/38-	G2	7130
AS-201	RN	CD34+/38-	G3	8594
AS-201	RN	CD34+/38-	G4	2533
AS-201	RN	CD34+/38-	G5	23
AS-201	RN	CD34+/38-	G6	9246
AS-201	RN	CD34+/38-	G7	118
AS-201	RN	CD34+/38-	G8	487
AS-201	RN	CD34+/38-	G9	486
AS-201	RN	CD34+/38-	G10	26
AS-201	RN	CD34+/38-	G11	50
AS-201	RN	CD34+/38-	G12	785
AS-201	RN	CD34+/38-	G13	937
AS-201	RN	CD34+/38-	G14	30
AS-201	RN	CD34+/38-	G15	46
AS-201	RN	CD34+/38-	G16	825
AS-201	RN	CD34+/38-	G17	983
AS-201	RN	CD34+/38-	G18	1057
AS-201	RN	CD34+/38-	G19	686
AS-201	RN	CD34+/38-	G20	10360
AS-201	RN	CD34+/38-	G21	3397
AS-201	RN	CD34+/38-	G22	7265
AS-201	RN	CD34+/38-	G23	211
AS-201	RN	CD34+/38-	G24	94
AS-201	RN	CD34+/38-	H1	4
AS-201	RN	CD34+/38-	H2	43
AS-201	RN	CD34+/38-	H3	42
AS-201	RN	CD34+/38-	H4	51
AS-201	RN	CD34+/38-	H5	4
AS-201	RN	CD34+/38-	H6	128
AS-201	RN	CD34+/38-	H7	27
AS-201	RN	CD34+/38-	H8	129
AS-201	RN	CD34+/38-	H9	76
AS-201	RN	CD34+/38-	H10	4
AS-201	RN	CD34+/38-	H11	6
AS-201	RN	CD34+/38-	H12	151
AS-201	RN	CD34+/38-	H13	160
AS-201	RN	CD34+/38-	H14	3
AS-201	RN	CD34+/38-	H15	7
AS-201	RN	CD34+/38-	H16	107
AS-201	RN	CD34+/38-	H17	114
AS-201	RN	CD34+/38-	H18	133
AS-201	RN	CD34+/38-	H19	99
AS-201	RN	CD34+/38-	H20	185
AS-201	RN	CD34+/38-	H21	69
AS-201	RN	CD34+/38-	H22	231
